vehicle_id,greedy_dist,greedy_time,greedy_fuel,greedy_co2,greedy_cong,greedy_cost,greedy_exec_time,aco_dist,aco_time,aco_fuel,aco_co2,aco_cong,aco_cost,aco_exec_time,deep_aco_dist,deep_aco_time,deep_aco_fuel,deep_aco_co2,deep_aco_cong,deep_aco_cost,deep_aco_exec_time
vehicle_905,234.80653438921325,13015.978337735052,74.35960240966949,193334.9662651407,0.9076086956521737,619.2961829323422,0.016675472259521484,193.2312898299474,11210.576289897746,58.45284108359154,151977.386817338,0.84375,497.0470442173211,0.6449301242828369,200.60742954507762,10843.17340626205,62.92054500061972,163593.41700161126,0.8814393939393939,527.0365411004208,0.5847854614257812
vehicle_906,354.83846594450586,19696.696672255803,29.683262120931474,68271.50287814238,1.0055555555555555,518.781636735901,0.016568899154663086,271.4152997132653,15463.170953209901,22.84251486205448,52537.7841827253,1.0074404761904763,399.997604050223,0.6921684741973877,299.96843699184063,17438.93415681598,25.00006671821042,57500.15345188396,0.9096354166666667,438.9092731264527,0.6135950088500977
vehicle_907,195.03975888711452,11216.338849020802,16.339548788388804,37580.962213294246,1.045,290.3031525093421,0.022135496139526367,160.75323609219362,10368.961635009493,12.789515020060133,29415.884546138306,0.9527027027027027,237.1081053403573,0.6193435192108154,163.20666085635122,9941.10913128951,13.3825012699016,30779.75292077368,0.9315789473684212,242.1963758826794,0.5648176670074463
vehicle_908,258.70812285594627,13446.562710263173,22.895145915065733,52658.835604651176,1.180952380952381,388.72853254920517,0.018368244171142578,219.15912505411654,11768.435777089564,19.10693286510946,43945.94558975175,1.12972972972973,329.26009661504156,0.5904221534729004,222.6079662159899,12027.998170453964,19.235381118326604,44241.37657215119,1.2054054054054055,334.1800364645809,0.5516457557678223
vehicle_909,145.86615553692602,7056.916017316017,13.626167495488795,31340.185239624232,0.9891304347826086,225.84855181145053,0.009248495101928711,187.2972969208409,9825.916979977465,16.419868627850025,37765.69784405506,0.8324324324324324,280.45038576774243,0.5009274482727051,187.2972969208409,9825.916979977465,16.419868627850025,37765.69784405506,0.8324324324324324,280.45038576774243,0.5817685127258301
vehicle_910,195.28972296154825,10290.030405681915,62.067834627447866,161376.3700313644,1.0740740740740742,519.2279786188844,0.030414819717407227,191.26132851973716,10522.022485346808,57.426924322290645,149310.00323795565,1.0666666666666667,491.98540082156444,0.542982816696167,191.26132851973716,10522.022485346808,57.426924322290645,149310.00323795565,1.0666666666666667,491.98540082156444,0.5304391384124756
vehicle_911,99.25627069315324,5414.913333333333,32.637853657477486,84858.41950944149,0.9222222222222223,273.1719037953555,0.006285667419433594,187.17743452357513,10893.360714285716,57.86200816679729,150441.22123367296,1.0955284552845528,490.46869344215315,0.6191985607147217,187.17743452357513,10893.360714285716,57.86200816679729,150441.22123367296,1.0955284552845528,490.46869344215315,0.5600521564483643
vehicle_912,70.96690136881077,4701.890003472777,20.663454450317193,53724.9815708247,1.0794117647058823,186.38437182397575,0.02135467529296875,69.42873931297353,4430.286012296881,20.06623097737277,52172.20054116919,1.0843749999999999,181.83427920325317,0.49344730377197266,69.42873931297353,4430.286012296881,20.06623097737277,52172.20054116919,1.0843749999999999,181.83427920325317,0.4827406406402588
vehicle_913,213.74326368187093,12837.307000785018,17.42432318109511,40075.943316518766,1.010144927536232,314.53224747403794,0.021417856216430664,213.74326368187093,12837.307000785018,17.42432318109511,40075.943316518766,1.010144927536232,314.53224747403794,0.6276571750640869,225.53175682232086,12781.366026176549,18.86004890302522,43378.11247695801,1.1742753623188407,335.1251344123511,0.580986738204956
vehicle_914,240.39398261443955,13891.556957521429,76.31334612079752,198414.69991407354,0.9401360544217686,635.2208395841785,0.025443077087402344,221.32075454887257,13375.762921165677,67.87598256959724,176477.5546809529,1.0468085106382978,574.8842422035655,0.5702831745147705,221.32075454887257,13375.762921165677,67.87598256959724,176477.5546809529,1.0468085106382978,574.8842422035655,0.5271914005279541
vehicle_915,243.75486817847374,13296.044700360071,20.66116000811995,47520.66801867589,0.9524305555555556,360.27831952472906,0.021058082580566406,206.20874344917416,12088.739970427598,17.060814535329644,39239.87343125818,0.9872340425531915,304.74313987647304,0.5701436996459961,211.58877987429946,11761.982608052553,18.4032378142542,42327.446972784666,0.9390151515151516,316.2623378518477,0.5312466621398926
vehicle_916,296.69001864123214,16197.166434178047,25.945306622385154,59674.20523148585,1.101212121212121,441.9278858636619,0.016185283660888672,230.61354576023174,12746.052238746419,19.57000625383494,45011.014383820366,1.0003472222222223,342.00761931794716,0.6521909236907959,230.61354576023174,12746.052238746419,19.57000625383494,45011.014383820366,1.0003472222222223,342.00761931794716,0.5998275279998779
vehicle_917,168.62531309075402,9417.51413819876,14.933065106252398,34346.04974438051,1.0516129032258066,256.42274380377376,0.011499881744384766,162.34817729613022,9226.6766365976,13.540936836208015,31144.154723278436,0.9666666666666668,242.28249387622517,0.6163389682769775,162.34817729613022,9226.6766365976,13.540936836208015,31144.154723278436,0.9666666666666668,242.28249387622517,0.5682492256164551
vehicle_918,226.7246831966433,11606.44118510283,20.41468547702455,46953.776597156444,1.3,345.0221220220724,0.016593456268310547,187.2437631265406,9972.841819058922,16.364287465089777,37637.86116970649,1.2048780487804875,283.88421477842184,0.5978055000305176,187.2437631265406,9972.841819058922,16.364287465089777,37637.86116970649,1.2048780487804875,283.88421477842184,0.5458989143371582
vehicle_919,247.89731961174093,13017.583271734245,22.47843128125842,51700.39194689438,1.0812056737588651,374.7175281088812,0.015686988830566406,178.77398015556457,10364.007498196248,15.268959383868543,35118.60658289765,1.0234848484848484,268.2325165314769,0.5916297435760498,178.77398015556457,10364.007498196248,15.268959383868543,35118.60658289765,1.0234848484848484,268.2325165314769,0.5552365779876709
vehicle_920,202.168795209918,12294.750896448251,16.918559954285108,38912.68789485575,0.946938775510204,299.6461913187923,0.01120758056640625,191.05953754547048,11887.277026843582,15.625417397632923,35938.46001455573,1.1023255813953488,283.511901743934,0.6402769088745117,194.71993042250534,11913.76867201874,16.627509430699238,38243.27169060825,1.031111111111111,291.4779688737845,0.5814244747161865
vehicle_921,258.164992557706,15422.717236606435,21.957215360879776,50501.59533002348,1.0865497076023392,383.1006545594079,0.013572216033935547,207.85845250232393,12433.501722297136,17.50386562706131,40258.89094224101,1.1585185185185183,310.41671630123153,0.6384279727935791,207.85845250232393,12433.501722297136,17.50386562706131,40258.89094224101,1.1585185185185183,310.41671630123153,0.5756757259368896
vehicle_922,247.77246631062667,14350.458615567439,74.86372320550961,194645.68033432498,1.0360119047619047,636.4374398901181,0.027224063873291016,179.00902920205783,10501.093464052288,52.85203525062262,137415.2916516188,1.1816666666666666,458.00284252851884,0.5650880336761475,179.00902920205783,10501.093464052288,52.85203525062262,137415.2916516188,1.1816666666666666,458.00284252851884,0.5655124187469482
vehicle_923,287.193849904321,14744.805411050722,92.36723494823914,240154.8108654218,0.8322033898305085,761.4478378246693,0.018469810485839844,239.43452074387494,13075.222312017004,75.05033999555478,195130.88398844245,0.9019607843137254,627.3378347625686,0.5781054496765137,239.43452074387494,13075.222312017004,75.05033999555478,195130.88398844245,0.9019607843137254,627.3378347625686,0.5572638511657715
vehicle_924,247.32050315487695,13622.807845069776,20.787597898906917,47811.475167485914,1.2015873015873015,367.05847895558173,0.01362466812133789,181.77337067116554,10821.026771908733,15.17815681223404,34909.76066813829,1.1941176470588235,272.6111719728986,0.6234879493713379,181.77337067116554,10821.026771908733,15.17815681223404,34909.76066813829,1.1941176470588235,272.6111719728986,0.5650310516357422
vehicle_925,238.93340079791437,13440.80538346767,20.653701107481115,47503.51254720656,1.0506410256410257,356.44187364269345,0.022944927215576172,181.76752874836603,10185.71932286161,15.929338423964492,36637.478375118335,1.041880341880342,274.66239076556457,0.6560742855072021,181.76752874836603,10185.71932286161,15.929338423964492,36637.478375118335,1.041880341880342,274.66239076556457,0.5481231212615967
vehicle_926,195.7369482675449,11863.593610425998,60.20278084797769,156527.230204742,1.0684210526315787,510.7305057033119,0.021586894989013672,178.2565873300006,10662.141363539225,54.82143553252535,142535.7323845659,1.0444444444444443,465.7699153713882,0.6536648273468018,179.8437653817175,10805.589589496274,55.21251961381999,143552.55099593196,0.9882352941176471,468.7902690557429,0.6634228229522705
